timestamp,value
2020-01-03 15:00:00,-23.373529195810058
2020-01-03 16:00:00,-26.410538306361122
2020-01-03 17:00:00,-24.400319573010457
2020-01-03 18:00:00,-21.340986161991424
2020-01-03 19:00:00,-21.525445808744053
2020-01-03 20:00:00,-18.946257473405712
2020-01-03 21:00:00,-18.26569491386003
2020-01-03 22:00:00,-19.693172634872745
2020-01-03 23:00:00,-18.8848300052013
2020-01-04 00:00:00,-15.214728781198067
2020-01-04 01:00:00,-15.339251970405561
2020-01-04 02:00:00,-11.774721632508221
2020-01-04 03:00:00,-17.7593656552536
2020-01-04 04:00:00,-15.954104938808985
2020-01-04 05:00:00,-15.852871132972826
2020-01-04 06:00:00,-16.454686615195453
2020-01-04 07:00:00,-16.041920755284366
2020-01-04 08:00:00,-20.881609735234615
2020-01-04 09:00:00,-21.530516385839256
2020-01-04 10:00:00,-20.668456567136094
2020-01-04 11:00:00,-17.089188634204902
2020-01-04 12:00:00,-18.10657273170117
2020-01-04 13:00:00,-20.24194923376123
2020-01-04 14:00:00,-21.46004487390191
2020-01-04 15:00:00,-19.16379432904333
2020-01-04 16:00:00,-18.438003290637475
2020-01-04 17:00:00,-19.787828267412422
2020-01-04 18:00:00,-18.519172917219
2020-01-04 19:00:00,-18.267406662536693
2020-01-04 20:00:00,-15.871081694200843
2020-01-04 21:00:00,-17.532663649948784
2020-01-04 22:00:00,-18.413159567304998
2020-01-04 23:00:00,-19.319968875365657
2020-01-05 00:00:00,-23.04759624405403
2020-01-05 01:00:00,-22.292358023779066
2020-01-05 02:00:00,-21.846944619088045
2020-01-05 03:00:00,-21.542673153027255
2020-01-05 04:00:00,-22.188913310239464
2020-01-05 05:00:00,-25.686093937942374
2020-01-05 06:00:00,-27.136326807114116
2020-01-05 07:00:00,-27.503828013276337
2020-01-05 08:00:00,-29.757723741718763
2020-01-05 09:00:00,-30.042050524408385
2020-01-05 10:00:00,-29.23003257527785
2020-01-05 11:00:00,-24.262332308627563
2020-01-05 12:00:00,-23.983629615948402
2020-01-05 13:00:00,-23.2824806647578
2020-01-05 14:00:00,-23.21929910485101
2020-01-05 15:00:00,-28.351160571162975
2020-01-05 16:00:00,-28.378475659651073
2020-01-05 17:00:00,-28.15817706249709
2020-01-05 18:00:00,-21.84394352935282
2020-01-05 19:00:00,-22.37535554641762
2020-01-05 20:00:00,-21.573627395457695
2020-01-05 21:00:00,-21.45975529488417
2020-01-05 22:00:00,-24.740247934112016
2020-01-05 23:00:00,-21.74210590347451
2020-01-06 00:00:00,-19.698236174160872
2020-01-06 01:00:00,-17.628552234195016
2020-01-06 02:00:00,-19.99735660547607
2020-01-06 03:00:00,-16.3795748734589
2020-01-06 04:00:00,-20.233839036878518
2020-01-06 05:00:00,-18.41479891829736
2020-01-06 06:00:00,-12.930308053410211
2020-01-06 07:00:00,-15.395353738272739
2020-01-06 08:00:00,-16.995513537925753
2020-01-06 09:00:00,-16.66310862794202
2020-01-06 10:00:00,-17.956625184779554
2020-01-06 11:00:00,-22.06859599299995
2020-01-06 12:00:00,-21.87648387294891
2020-01-06 13:00:00,-24.582308566778774
2020-01-06 14:00:00,-23.43700501457676
2020-01-06 15:00:00,-25.959125506028126
2020-01-06 16:00:00,-21.698103228931707
2020-01-06 17:00:00,-23.770865521736148
2020-01-06 18:00:00,-24.8753823200728
2020-01-06 19:00:00,-22.51030385521845
2020-01-06 20:00:00,-25.806938722762784
2020-01-06 21:00:00,-25.294816137547578
2020-01-06 22:00:00,-21.605559358558434
2020-01-06 23:00:00,-26.095377647952592
2020-01-07 00:00:00,-25.568948514632165
2020-01-07 01:00:00,-24.895658247227793
2020-01-07 02:00:00,-22.75853473474177
2020-01-07 03:00:00,-26.22567308288322
2020-01-07 04:00:00,-29.84742319887812
2020-01-07 05:00:00,-28.124063097579466
2020-01-07 06:00:00,-27.55920272147264
2020-01-07 07:00:00,-26.890378384045718
2020-01-07 08:00:00,-26.060325662986443
2020-01-07 09:00:00,-27.768668883538204
2020-01-07 10:00:00,-27.2010675346663
2020-01-07 11:00:00,-26.10095437294932
2020-01-07 12:00:00,-28.125441675967135
2020-01-07 13:00:00,-23.166162986520877
2020-01-07 14:00:00,-21.567866974725376
2020-01-07 15:00:00,-24.97816804474652
2020-01-07 16:00:00,-23.297094755453557
2020-01-07 17:00:00,-26.207500229806552
2020-01-07 18:00:00,-23.551134580710993
2020-01-07 19:00:00,-20.71018851738538
2020-01-07 20:00:00,-23.01162225464676
2020-01-07 21:00:00,-20.070016989025973
2020-01-07 22:00:00,-18.780829056839366
2020-01-07 23:00:00,-16.598425086676762
2020-01-08 00:00:00,-11.395013624967248
2020-01-08 01:00:00,-12.076519601271897
2020-01-08 02:00:00,-14.155929954568244
2020-01-08 03:00:00,-16.652816393649147
2020-01-08 04:00:00,-18.984583620494135
2020-01-08 05:00:00,-19.218391838475295
2020-01-08 06:00:00,-18.277749923358716
2020-01-08 07:00:00,-17.569562620373347
2020-01-08 08:00:00,-15.195727198996108
2020-01-08 09:00:00,-15.300345248425888
2020-01-08 10:00:00,-11.043475459913742
2020-01-08 11:00:00,-11.879385574259326
2020-01-08 12:00:00,-4.205769618634725
2020-01-08 13:00:00,-2.3078045818444104
2020-01-08 14:00:00,-4.613622600889892
2020-01-08 15:00:00,-7.696532106300813
2020-01-08 16:00:00,-6.576311045870377
2020-01-08 17:00:00,-7.153027651107484
2020-01-08 18:00:00,-4.929496567629798
2020-01-08 19:00:00,-3.774574303263178
2020-01-08 20:00:00,-3.9063449283129703
2020-01-08 21:00:00,-6.244726530906247
2020-01-08 22:00:00,-10.722895316509062
2020-01-08 23:00:00,-11.892087575872871
2020-01-09 00:00:00,-9.585067284433874
2020-01-09 01:00:00,-8.898441515090365
2020-01-09 02:00:00,-12.37895070907602
2020-01-09 03:00:00,-12.073055912305268
2020-01-09 04:00:00,-10.76239755940622
2020-01-09 05:00:00,-13.350993724328978
2020-01-09 06:00:00,-12.851113243919864
2020-01-09 07:00:00,-12.716183693052441
2020-01-09 08:00:00,-15.900087345731482
2020-01-09 09:00:00,-14.990589055209943
2020-01-09 10:00:00,-13.42474118517412
2020-01-09 11:00:00,-10.235215669600668
2020-01-09 12:00:00,-7.140408962382406
2020-01-09 13:00:00,-11.184659501771375
2020-01-09 14:00:00,-13.907531137487247
2020-01-09 15:00:00,-12.485446884398819
2020-01-09 16:00:00,-10.987385424967385
2020-01-09 17:00:00,-9.56209674568846
2020-01-09 18:00:00,1.9787999977813617
2020-01-09 19:00:00,3.3444371280059833
2020-01-09 20:00:00,6.71450150399648
2020-01-09 21:00:00,9.499516908341768
2020-01-09 22:00:00,11.565980336362106
2020-01-09 23:00:00,10.524061793528483
2020-01-10 00:00:00,12.902229223019035
2020-01-10 01:00:00,10.44351458841652
2020-01-10 02:00:00,9.843567297836183
2020-01-10 03:00:00,8.30601347527374
2020-01-10 04:00:00,8.844849122186847
2020-01-10 05:00:00,15.324997997856523
2020-01-10 06:00:00,9.973297177719036
2020-01-10 07:00:00,12.029409790479713
2020-01-10 08:00:00,7.247406412173125
2020-01-10 09:00:00,5.793327501816191
2020-01-10 10:00:00,9.018681382552654
2020-01-10 11:00:00,9.226275546130486
2020-01-10 12:00:00,6.0149000887318165
2020-01-10 13:00:00,4.005393979369985
2020-01-10 14:00:00,6.146554990063499
2020-01-10 15:00:00,3.700734696177529
2020-01-10 16:00:00,4.262890783827719
2020-01-10 17:00:00,4.526614172790763
2020-01-10 18:00:00,2.8533116891883146
2020-01-10 19:00:00,8.903887088195274
2020-01-10 20:00:00,11.03883819116425
2020-01-10 21:00:00,4.9975717288199615
2020-01-10 22:00:00,5.331484679387779
2020-01-10 23:00:00,3.4649620462598762
2020-01-11 00:00:00,6.1218576692207485
2020-01-11 01:00:00,3.5474696487182387
2020-01-11 02:00:00,3.221098829753516
2020-01-11 03:00:00,4.698250611310258
2020-01-11 04:00:00,7.254342769162072
2020-01-11 05:00:00,3.6840934951191175
2020-01-11 06:00:00,2.6206578746184226
2020-01-11 07:00:00,1.316964081217602
2020-01-11 08:00:00,-0.731429502249115
2020-01-11 09:00:00,4.691209452765728
2020-01-11 10:00:00,5.734106825473376
2020-01-11 11:00:00,2.1155478523976665
2020-01-11 12:00:00,4.939499867590835
2020-01-11 13:00:00,11.074799085224555
2020-01-11 14:00:00,14.43652196180895
2020-01-11 15:00:00,9.919618718304836
2020-01-11 16:00:00,8.207964504564025
2020-01-11 17:00:00,12.339738036847667
2020-01-11 18:00:00,10.0657885025396
2020-01-11 19:00:00,11.301932959723953
2020-01-11 20:00:00,13.722401419535494
2020-01-11 21:00:00,10.962991755575962
2020-01-11 22:00:00,10.733474440981954
2020-01-11 23:00:00,0.9009083339867552
2020-01-12 00:00:00,-2.3695676232590133
2020-01-12 01:00:00,-3.0315169287437627
2020-01-12 02:00:00,-7.001495874571485
2020-01-12 03:00:00,-1.880887382899518
2020-01-12 04:00:00,-6.335436343478288
2020-01-12 05:00:00,-7.665844999392064
2020-01-12 06:00:00,-7.068108324282132
2020-01-12 07:00:00,-2.6634218446641373
2020-01-12 08:00:00,-7.117456798163735
2020-01-12 09:00:00,-3.715914918953036
2020-01-12 10:00:00,-3.6068791922359704
2020-01-12 11:00:00,-6.4722165323252945
2020-01-12 12:00:00,-5.157284363773349
2020-01-12 13:00:00,-4.326496543689005
2020-01-12 14:00:00,-6.368865287877405
2020-01-12 15:00:00,-6.17371932237447
2020-01-12 16:00:00,-7.4130113469602845
2020-01-12 17:00:00,-7.0181524087532745
2020-01-12 18:00:00,-5.000339335327224
2020-01-12 19:00:00,-0.008987113709700817
2020-01-12 20:00:00,-3.8151933118009556
2020-01-12 21:00:00,2.616964240583993
2020-01-12 22:00:00,-3.4877994294574615
2020-01-12 23:00:00,-4.00906312327467
2020-01-13 00:00:00,-1.9486885473904085
2020-01-13 01:00:00,-1.23710757429239
2020-01-13 02:00:00,-3.277403794741256
2020-01-13 03:00:00,-3.670544212008685
2020-01-13 04:00:00,-4.994451680027352
2020-01-13 05:00:00,-7.079872659160328
2020-01-13 06:00:00,-4.3476173201329535
2020-01-13 07:00:00,-3.3098828444422623
2020-01-13 08:00:00,-5.4903491934736985
2020-01-13 09:00:00,-2.5792360375185988
2020-01-13 10:00:00,-1.7398751046792442
2020-01-13 11:00:00,0.8577486296183009
2020-01-13 12:00:00,2.8333726012903844
2020-01-13 13:00:00,0.1386297096900293
2020-01-13 14:00:00,-1.450569878294198
2020-01-13 15:00:00,0.7757703895339062
2020-01-13 16:00:00,2.6326887933039833
2020-01-13 17:00:00,2.696293817858442
2020-01-13 18:00:00,2.921386138678742
2020-01-13 19:00:00,7.030522072004333
2020-01-13 20:00:00,5.165916614239138
2020-01-13 21:00:00,6.997510001397315
2020-01-13 22:00:00,6.299539454032269
2020-01-13 23:00:00,5.56348970292397
2020-01-14 00:00:00,9.113065691527337
2020-01-14 01:00:00,11.775155105971024
2020-01-14 02:00:00,14.260823854425448
2020-01-14 03:00:00,18.33115391838857
2020-01-14 04:00:00,18.26534544166176
2020-01-14 05:00:00,20.447594572197623
2020-01-14 06:00:00,19.541336561450457
2020-01-14 07:00:00,20.53780288665854
2020-01-14 08:00:00,20.167531294749043
2020-01-14 09:00:00,20.499541827318385
2020-01-14 10:00:00,22.43571902381465
2020-01-14 11:00:00,19.777270251765493
2020-01-14 12:00:00,26.48188975529366
2020-01-14 13:00:00,23.240923350237207
2020-01-14 14:00:00,19.17388506728671
2020-01-14 15:00:00,22.964384019006093
2020-01-14 16:00:00,25.565733819381652
2020-01-14 17:00:00,27.448504566778343
2020-01-14 18:00:00,29.633483462867886
2020-01-14 19:00:00,29.68748272991153
2020-01-14 20:00:00,26.791161302506012
2020-01-14 21:00:00,26.890146423238505
2020-01-14 22:00:00,24.895644147564866
2020-01-14 23:00:00,27.880808391869696
2020-01-15 00:00:00,27.361521684059813
2020-01-15 01:00:00,24.690010967954112
2020-01-15 02:00:00,23.691168640605024
2020-01-15 03:00:00,25.00668914605044
2020-01-15 04:00:00,23.253864294273356
2020-01-15 05:00:00,20.613273982707746
2020-01-15 06:00:00,21.380298011937178
2020-01-15 07:00:00,22.211033266416187
2020-01-15 08:00:00,20.65609116048637
2020-01-15 09:00:00,19.116258233308372
2020-01-15 10:00:00,19.619943883093576
2020-01-15 11:00:00,14.847954512781504
2020-01-15 12:00:00,10.659942679571879
2020-01-15 13:00:00,8.11265151577578
2020-01-15 14:00:00,7.538045661826934
2020-01-15 15:00:00,8.447416121983315
2020-01-15 16:00:00,13.150793327763333
2020-01-15 17:00:00,16.157627118247515
2020-01-15 18:00:00,15.662082932535288
2020-01-15 19:00:00,15.466974662455524
2020-01-15 20:00:00,12.019233059059463
2020-01-15 21:00:00,12.163731852763267
2020-01-15 22:00:00,11.3217838344882
2020-01-15 23:00:00,12.181461948359255
2020-01-16 00:00:00,9.66304158776731
2020-01-16 01:00:00,11.32956710843036
2020-01-16 02:00:00,16.36880427159211
2020-01-16 03:00:00,15.969282934477828
2020-01-16 04:00:00,17.16659431940011
2020-01-16 05:00:00,19.62949905853213
2020-01-16 06:00:00,18.187579536529743
2020-01-16 07:00:00,18.93076530978366
2020-01-16 08:00:00,18.881215654043494
2020-01-16 09:00:00,19.248775937526553
2020-01-16 10:00:00,16.682157807540865
2020-01-16 11:00:00,16.83336764340742
2020-01-16 12:00:00,18.648641626108265
2020-01-16 13:00:00,23.083270123160904
2020-01-16 14:00:00,26.196111598191933
2020-01-16 15:00:00,33.54968354474478
2020-01-16 16:00:00,30.869576001621347
2020-01-16 17:00:00,33.68082593376965
2020-01-16 18:00:00,34.45256575255805
2020-01-16 19:00:00,41.46815311584677
2020-01-16 20:00:00,39.0595912898419
2020-01-16 21:00:00,36.188521239582215
2020-01-16 22:00:00,34.10348889613262
2020-01-16 23:00:00,27.38933630965337
2020-01-17 00:00:00,25.38461243849525
2020-01-17 01:00:00,23.022443598873142
2020-01-17 02:00:00,23.473097394391733
2020-01-17 03:00:00,24.698616332056357
2020-01-17 04:00:00,30.9053084431421
2020-01-17 05:00:00,33.88497430874427
2020-01-17 06:00:00,31.90396913657593
2020-01-17 07:00:00,29.061076167959495
2020-01-17 08:00:00,30.57117630781771
2020-01-17 09:00:00,26.479858143653257
2020-01-17 10:00:00,32.34413769951857
2020-01-17 11:00:00,36.193329822774245
2020-01-17 12:00:00,34.69639152144375
2020-01-17 13:00:00,28.873648065212524
2020-01-17 14:00:00,33.39405067038894
2020-01-17 15:00:00,33.23180642342029
2020-01-17 16:00:00,37.14876085267811
2020-01-17 17:00:00,31.822462333050563
2020-01-17 18:00:00,29.992235114220247
2020-01-17 19:00:00,30.07454624817297
2020-01-17 20:00:00,30.18389637325148
2020-01-17 21:00:00,28.7161737053598
2020-01-17 22:00:00,30.611453282400507
2020-01-17 23:00:00,26.994073673434446
2020-01-18 00:00:00,26.812605130577783
2020-01-18 01:00:00,27.030696402513584
2020-01-18 02:00:00,28.751406366932653
2020-01-18 03:00:00,31.280755869492175
2020-01-18 04:00:00,27.453883163507683
2020-01-18 05:00:00,22.326468651897766
2020-01-18 06:00:00,26.761418288627336
2020-01-18 07:00:00,27.590145344376786
2020-01-18 08:00:00,25.246920510055137
2020-01-18 09:00:00,30.344035584206583
2020-01-18 10:00:00,30.75198185563189
2020-01-18 11:00:00,34.823142596543605
2020-01-18 12:00:00,34.94706064056829
2020-01-18 13:00:00,41.850618274174664
2020-01-18 14:00:00,47.78467065879869
2020-01-18 15:00:00,46.80646587807054
2020-01-18 16:00:00,50.01701477333319
2020-01-18 17:00:00,52.16161765192747
2020-01-18 18:00:00,56.66322468528617
2020-01-18 19:00:00,53.825231643461414
2020-01-18 20:00:00,55.81415484777698
2020-01-18 21:00:00,59.459902980773
2020-01-18 22:00:00,53.54015792849884
2020-01-18 23:00:00,49.61773654533306
2020-01-19 00:00:00,42.804788493013874
2020-01-19 01:00:00,41.90205554753166
2020-01-19 02:00:00,44.17508325362386
2020-01-19 03:00:00,49.280414311127494
2020-01-19 04:00:00,49.575237675910664
2020-01-19 05:00:00,55.01644212307302
2020-01-19 06:00:00,50.54397765778205
2020-01-19 07:00:00,44.680523467525724
2020-01-19 08:00:00,44.51726027734074
2020-01-19 09:00:00,45.80811521522544
2020-01-19 10:00:00,45.748623531623224
2020-01-19 11:00:00,38.65556393351242
2020-01-19 12:00:00,38.206164257743545
2020-01-19 13:00:00,33.95903457939147
2020-01-19 14:00:00,36.12238143858946
2020-01-19 15:00:00,37.37702812510812
2020-01-19 16:00:00,34.30192355019468
2020-01-19 17:00:00,32.62410526189502
2020-01-19 18:00:00,28.908007311324784
2020-01-19 19:00:00,28.723970109985263
2020-01-19 20:00:00,32.1074198234818
2020-01-19 21:00:00,28.611805340884178
2020-01-19 22:00:00,30.561389175378327
2020-01-19 23:00:00,28.5543837425083
2020-01-20 00:00:00,25.62403877613284
2020-01-20 01:00:00,25.511123163492126
2020-01-20 02:00:00,21.94845034002848
2020-01-20 03:00:00,20.153068273740974
2020-01-20 04:00:00,16.008554632035892
2020-01-20 05:00:00,22.626884640659338
2020-01-20 06:00:00,22.638597319392872
2020-01-20 07:00:00,20.3520721302552
2020-01-20 08:00:00,21.01851724642682
2020-01-20 09:00:00,20.661828423527382
2020-01-20 10:00:00,20.023629495292305
2020-01-20 11:00:00,22.231425329173707
2020-01-20 12:00:00,24.69471598965917
2020-01-20 13:00:00,22.720475521172784
2020-01-20 14:00:00,20.913440742295382
2020-01-20 15:00:00,20.04671388165413
2020-01-20 16:00:00,11.979671626796405
2020-01-20 17:00:00,6.83399343867157
2020-01-20 18:00:00,11.535748310043772
2020-01-20 19:00:00,17.098608402206903
2020-01-20 20:00:00,16.387285536461185
2020-01-20 21:00:00,18.289818882029845
2020-01-20 22:00:00,19.412909894326344
2020-01-20 23:00:00,29.861581644965177
2020-01-21 00:00:00,33.755172889923024
2020-01-21 01:00:00,33.43125146002771
2020-01-21 02:00:00,30.034285129665108
2020-01-21 03:00:00,24.715149558567592
2020-01-21 04:00:00,25.203066551737503
2020-01-21 05:00:00,22.66011557192318
2020-01-21 06:00:00,17.829684692725465
2020-01-21 07:00:00,15.365521229622795
2020-01-21 08:00:00,11.601097134799977
2020-01-21 09:00:00,17.445823029479612
2020-01-21 10:00:00,20.76784627886051
2020-01-21 11:00:00,20.55887127339634
2020-01-21 12:00:00,25.98243614295689
2020-01-21 13:00:00,25.9375736476054
2020-01-21 14:00:00,23.034678597593505
2020-01-21 15:00:00,28.438562519768485
2020-01-21 16:00:00,30.349676451255533
2020-01-21 17:00:00,26.76473256675002
2020-01-21 18:00:00,26.02028604180398
2020-01-21 19:00:00,22.968419119604206
2020-01-21 20:00:00,18.132863048771913
2020-01-21 21:00:00,21.362605340509045
2020-01-21 22:00:00,27.85244770919065
2020-01-21 23:00:00,22.972894334546464
2020-01-22 00:00:00,25.00858470534015
2020-01-22 01:00:00,22.732464017889583
2020-01-22 02:00:00,21.01188496489093
2020-01-22 03:00:00,19.06805586335195
2020-01-22 04:00:00,16.09007271699766
2020-01-22 05:00:00,16.172146538734008
2020-01-22 06:00:00,13.419786606297206
2020-01-22 07:00:00,14.099281882241232
2020-01-22 08:00:00,14.0191455898071
2020-01-22 09:00:00,13.1344391045541
2020-01-22 10:00:00,9.856682294654327
2020-01-22 11:00:00,8.024285323821848
2020-01-22 12:00:00,10.654900925287366
2020-01-22 13:00:00,12.566109205479476
2020-01-22 14:00:00,9.065859230053707
2020-01-22 15:00:00,9.247195233716797
2020-01-22 16:00:00,12.15963098359677
2020-01-22 17:00:00,6.262823410732717
2020-01-22 18:00:00,8.098353800163482
2020-01-22 19:00:00,5.700275228572686
2020-01-22 20:00:00,7.623147356731574
2020-01-22 21:00:00,5.0106861165146865
2020-01-22 22:00:00,-1.1621838815428147
2020-01-22 23:00:00,-6.782857217974169
2020-01-23 00:00:00,-6.648516318030208
2020-01-23 01:00:00,-5.941391721177556
2020-01-23 02:00:00,-9.17531845782653
2020-01-23 03:00:00,-6.809295573054185
2020-01-23 04:00:00,-12.830488047551206
2020-01-23 05:00:00,-12.85328790183152
2020-01-23 06:00:00,-17.15300086165782
2020-01-23 07:00:00,-19.47470551721249
2020-01-23 08:00:00,-19.421001276315074
2020-01-23 09:00:00,-22.23500815633809
2020-01-23 10:00:00,-23.692070544016573
2020-01-23 11:00:00,-20.215475373079634
2020-01-23 12:00:00,-22.416070478262508
2020-01-23 13:00:00,-19.18930384874053
2020-01-23 14:00:00,-22.988250990526144
2020-01-23 15:00:00,-21.13264671637112
2020-01-23 16:00:00,-16.26341317477574
2020-01-23 17:00:00,-24.99288291093291
2020-01-23 18:00:00,-27.696647867287354
2020-01-23 19:00:00,-25.807130405624928
2020-01-23 20:00:00,-26.393832198487722
2020-01-23 21:00:00,-25.036836732400467
2020-01-23 22:00:00,-27.12428178784287
2020-01-23 23:00:00,-26.951007732671105
2020-01-24 00:00:00,-27.5116766964271
2020-01-24 01:00:00,-23.449518621491954
2020-01-24 02:00:00,-22.544383257853806
2020-01-24 03:00:00,-21.289627719132742
2020-01-24 04:00:00,-22.688327007485732
2020-01-24 05:00:00,-24.360498096042743
2020-01-24 06:00:00,-26.06457174948492
2020-01-24 07:00:00,-24.437083143924735
2020-01-24 08:00:00,-26.10592776799334
2020-01-24 09:00:00,-25.053283098987524
2020-01-24 10:00:00,-17.762961764147885
2020-01-24 11:00:00,-14.83907380519235
2020-01-24 12:00:00,-15.665701981859142
2020-01-24 13:00:00,-11.414331804878922
2020-01-24 14:00:00,-12.965934185487308
2020-01-24 15:00:00,-20.17458341809116
2020-01-24 16:00:00,-23.71368348064901
2020-01-24 17:00:00,-30.574997943728157
2020-01-24 18:00:00,-31.722244409975694
2020-01-24 19:00:00,-31.524361778414274
2020-01-24 20:00:00,-25.760698967275847
2020-01-24 21:00:00,-24.44156781722114
2020-01-24 22:00:00,-25.38717686116613
2020-01-24 23:00:00,-22.24890227728674
2020-01-25 00:00:00,-30.182259897225588
2020-01-25 01:00:00,-29.499903280500998
2020-01-25 02:00:00,-26.47171789355986
2020-01-25 03:00:00,-31.938593641823694
2020-01-25 04:00:00,-27.862794360509263
2020-01-25 05:00:00,-26.55281522363049
2020-01-25 06:00:00,-27.94166670324304
2020-01-25 07:00:00,-25.896658736575187
2020-01-25 08:00:00,-17.671059670460263
2020-01-25 09:00:00,-16.98394186506303
2020-01-25 10:00:00,-16.06950405066816
2020-01-25 11:00:00,-17.765094115157225
2020-01-25 12:00:00,-20.86183092627448
2020-01-25 13:00:00,-17.934326311747583
2020-01-25 14:00:00,-20.90976165558958
2020-01-25 15:00:00,-20.769126377199434
2020-01-25 16:00:00,-22.666351615037293
2020-01-25 17:00:00,-20.6129363467815
2020-01-25 18:00:00,-19.369281459093223
2020-01-25 19:00:00,-15.972838031790118
2020-01-25 20:00:00,-17.668286194291763
2020-01-25 21:00:00,-18.474472759229272
2020-01-25 22:00:00,-21.84638954829558
2020-01-25 23:00:00,-23.646508872850525
2020-01-26 00:00:00,-22.365207640315017
2020-01-26 01:00:00,-19.588846642936957
2020-01-26 02:00:00,-22.74993657337571
2020-01-26 03:00:00,-19.82316193781259
2020-01-26 04:00:00,-14.959257125397775
2020-01-26 05:00:00,-13.439080148076734
2020-01-26 06:00:00,-6.7266856881371
2020-01-26 07:00:00,-9.40687801450384
2020-01-26 08:00:00,-13.742370749662557
2020-01-26 09:00:00,-20.28508573566743
2020-01-26 10:00:00,-14.94739329069267
2020-01-26 11:00:00,-12.590704622120505
2020-01-26 12:00:00,-12.918430749305713
2020-01-26 13:00:00,-11.663149105992835
2020-01-26 14:00:00,-15.82344264053293
2020-01-26 15:00:00,-6.999095806587083
2020-01-26 16:00:00,-6.194809129603232
2020-01-26 17:00:00,-6.08882909493773
2020-01-26 18:00:00,-3.5696970492499327
2020-01-26 19:00:00,-1.7973848909145873
2020-01-26 20:00:00,-0.829873928054037
2020-01-26 21:00:00,-3.7943143980280474
2020-01-26 22:00:00,-2.2425592198720823
2020-01-26 23:00:00,4.809086311585026
2020-01-27 00:00:00,9.524453239923133
2020-01-27 01:00:00,15.552143763256305
2020-01-27 02:00:00,13.619632711138916
2020-01-27 03:00:00,9.878376217770526
2020-01-27 04:00:00,9.594934267628416
2020-01-27 05:00:00,9.675817424263439
2020-01-27 06:00:00,13.725872221475386
2020-01-27 07:00:00,7.544017397275665
2020-01-27 08:00:00,12.96620420108243
2020-01-27 09:00:00,12.4124219058426
2020-01-27 10:00:00,11.028369538277378
2020-01-27 11:00:00,7.212470139731485
2020-01-27 12:00:00,1.1875880235397698
2020-01-27 13:00:00,4.126895184280129
2020-01-27 14:00:00,4.531560422740464
2020-01-27 15:00:00,8.436986883131325e-06
2020-01-27 16:00:00,-5.028545451398841
2020-01-27 17:00:00,-6.142387256138951
2020-01-27 18:00:00,0.07732800196409345
2020-01-27 19:00:00,-1.017948109384441
2020-01-27 20:00:00,-6.444707676529018
2020-01-27 21:00:00,-7.492360008472973
2020-01-27 22:00:00,-8.338166454963405
